#,cveID,assigner,publishedDate,url,baseScore,exploitabilityScore,baseSeverity,attackVector,privilegesRequired,attackComplexity,userInteraction,confidentialityImpact,integrityImpact,availabilityImpact
7757,CVE-2023-29175,psirt@fortinet.com,2023-06-13T09:15Z,https://fortiguard.com/psirt/FG-IR-22-468,4.8,2.2,MEDIUM,NETWORK,NONE,HIGH,NONE,LOW,LOW,NONE
7758,CVE-2023-29178,psirt@fortinet.com,2023-06-13T09:15Z,https://fortiguard.com/psirt/FG-IR-23-095,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,NONE,LOW
7759,CVE-2023-2918,security@wordfence.com,2023-06-16T17:15Z,,,,,,,,,,,
7760,CVE-2023-29185,cna@sap.com,2023-04-11T04:16Z,https://launchpad.support.sap.com/#/notes/3303060,6.5,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,NONE,HIGH
7761,CVE-2023-29186,cna@sap.com,2023-04-11T04:16Z,https://launchpad.support.sap.com/#/notes/3305907,6.5,1.2,MEDIUM,NETWORK,HIGH,LOW,NONE,NONE,HIGH,HIGH
7762,CVE-2023-29187,cna@sap.com,2023-04-11T04:16Z,https://launchpad.support.sap.com/#/notes/3311624,6.7,0.8,MEDIUM,LOCAL,LOW,HIGH,REQUIRED,HIGH,HIGH,HIGH
7763,CVE-2023-29188,cna@sap.com,2023-05-09T01:15Z,https://www.sap.com/documents/2022/02/fa865ea4-167e-0010-bca6-c68f7e60039b.html,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
7764,CVE-2023-29189,cna@sap.com,2023-04-11T04:16Z,https://www.sap.com/documents/2022/02/fa865ea4-167e-0010-bca6-c68f7e60039b.html,5.4,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,LOW,LOW,NONE
7765,CVE-2023-29192,security-advisories@github.com,2023-04-10T22:15Z,https://github.com/mesosoi/silverwaregames-io-issue-tracker/security/advisories/GHSA-m6h6-wph7-498f,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,LOW,NONE
7766,CVE-2023-29193,security-advisories@github.com,2023-04-14T20:15Z,https://github.com/authzed/spicedb/security/advisories/GHSA-cjr9-mr35-7xh6,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,HIGH,NONE,NONE
7767,CVE-2023-29194,security-advisories@github.com,2023-04-14T19:15Z,https://github.com/vitessio/vitess/commit/adf10196760ad0b3991a7aa7a8580a544e6ddf88,2.7,1.2,LOW,NETWORK,HIGH,LOW,NONE,NONE,NONE,LOW
7768,CVE-2023-29195,security-advisories@github.com,2023-05-11T20:15Z,https://github.com/vitessio/vitess/issues/12842,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,NONE,LOW
7769,CVE-2023-29196,security-advisories@github.com,2023-04-18T22:15Z,https://github.com/discourse/discourse/security/advisories/GHSA-986p-4x8q-8f48,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
7770,CVE-2023-29197,security-advisories@github.com,2023-04-17T22:15Z,https://github.com/guzzle/psr7/security/advisories/GHSA-q7rv-6hp3-vh96,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,HIGH,NONE
7771,CVE-2023-29199,security-advisories@github.com,2023-04-14T19:15Z,https://github.com/patriksimek/vm2/releases/tag/3.9.16,10.0,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
7772,CVE-2023-29200,security-advisories@github.com,2023-04-25T18:15Z,https://contao.org/en/security-advisories/directory-traversal-in-the-file-manager,6.5,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,HIGH,NONE,NONE
7773,CVE-2023-29201,security-advisories@github.com,2023-04-15T15:15Z,https://github.com/xwiki/xwiki-commons/commit/4a185e0594d90cd4916d60aa60bb4333dc5623b2,9.0,2.3,CRITICAL,NETWORK,LOW,LOW,REQUIRED,HIGH,HIGH,HIGH
7774,CVE-2023-29202,security-advisories@github.com,2023-04-15T15:15Z,https://jira.xwiki.org/browse/XWIKI-19671,9.0,2.3,CRITICAL,NETWORK,LOW,LOW,REQUIRED,HIGH,HIGH,HIGH
7775,CVE-2023-29203,security-advisories@github.com,2023-04-15T16:15Z,https://github.com/xwiki/xwiki-platform/security/advisories/GHSA-vvp7-r422-rx83,5.3,3.9,MEDIUM,NETWORK,NONE,LOW,NONE,LOW,NONE,NONE
7776,CVE-2023-29204,security-advisories@github.com,2023-04-15T16:15Z,https://github.com/xwiki/xwiki-platform/commit/e4f7f68e93cb08c25632c126356d218abf192d1e#diff-c445f288d5d63424f56ef13f65514ab4e174a72e979b53b88197c2b7def267cf,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
7777,CVE-2023-29205,security-advisories@github.com,2023-04-15T16:15Z,https://github.com/xwiki/xwiki-platform/security/advisories/GHSA-vxf7-mx22-jr24,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
7778,CVE-2023-29206,security-advisories@github.com,2023-04-15T16:15Z,https://jira.xwiki.org/browse/XWIKI-19583,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
7779,CVE-2023-29207,security-advisories@github.com,2023-04-15T16:15Z,https://jira.xwiki.org/browse/XWIKI-15205,9.0,2.3,CRITICAL,NETWORK,LOW,LOW,REQUIRED,HIGH,HIGH,HIGH
7780,CVE-2023-29208,security-advisories@github.com,2023-04-15T16:15Z,https://github.com/xwiki/xwiki-platform/commit/d9e947559077e947315bf700c5703dfc7dd8a8d7,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,HIGH,NONE,NONE
7781,CVE-2023-29209,security-advisories@github.com,2023-04-15T17:15Z,https://github.com/xwiki/xwiki-platform/commit/94392490884635c028199275db059a4f471e57bc,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
7782,CVE-2023-29210,security-advisories@github.com,2023-04-15T17:15Z,https://jira.xwiki.org/browse/XWIKI-20259,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
7783,CVE-2023-29211,security-advisories@github.com,2023-04-16T07:15Z,https://github.com/xwiki/xwiki-platform/security/advisories/GHSA-w7v9-fc49-4qg4,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
7784,CVE-2023-29212,security-advisories@github.com,2023-04-16T07:15Z,https://jira.xwiki.org/browse/XWIKI-20293,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
7785,CVE-2023-29213,security-advisories@github.com,2023-04-17T22:15Z,https://github.com/xwiki/xwiki-platform/commit/49fdfd633ddfa346c522d2fe71754dc72c9496ca,8.8,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7786,CVE-2023-29214,security-advisories@github.com,2023-04-16T07:15Z,https://jira.xwiki.org/browse/XWIKI-20306,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
7787,CVE-2023-29215,security@apache.org,2023-04-10T08:15Z,https://lists.apache.org/thread/o682wz1ggq491ybvjwokxvcdtnzo76ls,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
7788,CVE-2023-29216,security@apache.org,2023-04-10T08:15Z,https://lists.apache.org/thread/18vv0m32oy51nzk8tbz13qdl5569y55l,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
7789,CVE-2023-29218,cve@mitre.org,2023-04-03T21:15Z,https://github.com/twitter/the-algorithm/issues/1386,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
7790,CVE-2023-2922,cna@vuldb.com,2023-05-27T08:15Z,https://github.com/kanyl6/CVERequest/blob/main/XSS.md,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
7791,CVE-2023-2923,cna@vuldb.com,2023-05-27T08:15Z,https://github.com/GleamingEyes/vul/blob/main/1.md,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
7792,CVE-2023-29236,audit@patchstack.com,2023-04-07T12:15Z,https://patchstack.com/database/vulnerability/outdoor/wordpress-outdoor-theme-3-9-6-reflected-cross-site-scripting-xss-vulnerability?_s_id=cve,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
7793,CVE-2023-2924,cna@vuldb.com,2023-05-27T08:15Z,https://vuldb.com/?ctiid.230078,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
7794,CVE-2023-29240,f5sirt@f5.com,2023-05-03T15:15Z,https://my.f5.com/manage/s/article/K000132719,5.4,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,LOW,LOW
7795,CVE-2023-29241,psirt@bosch.com,2023-06-30T22:15Z,https://psirt.bosch.com/security-advisories/BOSCH-SA-988400-BT.html,7.1,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,NONE
7796,CVE-2023-29242,secure@intel.com,2023-05-12T15:15Z,https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00551.html,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
7797,CVE-2023-29246,security@apache.org,2023-05-12T08:15Z,https://lists.apache.org/thread/230plvhbdx26m43b0sy942wlwt6kkmmr,7.2,1.2,HIGH,NETWORK,HIGH,LOW,NONE,HIGH,HIGH,HIGH
7798,CVE-2023-29247,security@apache.org,2023-05-08T10:15Z,https://github.com/apache/airflow/pull/30779,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
7799,CVE-2023-2925,cna@vuldb.com,2023-05-27T09:15Z,https://vuldb.com/?ctiid.230079,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
7800,CVE-2023-29255,psirt@us.ibm.com,2023-04-27T13:15Z,https://exchange.xforce.ibmcloud.com/vulnerabilities/251991,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
7801,CVE-2023-29256,psirt@us.ibm.com,2023-07-10T16:15Z,https://www.ibm.com/support/pages/node/7010573,6.5,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,HIGH,NONE,NONE
7802,CVE-2023-29257,psirt@us.ibm.com,2023-04-26T13:15Z,https://www.ibm.com/support/pages/node/6985691,7.2,1.2,HIGH,NETWORK,HIGH,LOW,NONE,HIGH,HIGH,HIGH
7803,CVE-2023-29259,psirt@us.ibm.com,2023-07-19T02:15Z,https://exchange.xforce.ibmcloud.com/vulnerabilities/252055,,,,,,,,,,
7804,CVE-2023-2926,cna@vuldb.com,2023-05-27T09:15Z,https://vuldb.com/?ctiid.230081,6.5,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,NONE,HIGH
7805,CVE-2023-29260,psirt@us.ibm.com,2023-07-19T02:15Z,https://www.ibm.com/support/pages/node/7010923,,,,,,,,,,
7806,CVE-2023-29268,security@tibco.com,2023-04-26T18:15Z,https://www.tibco.com/services/support/advisories,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
7807,CVE-2023-2927,cna@vuldb.com,2023-05-27T09:15Z,https://vuldb.com/?ctiid.230082,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
7808,CVE-2023-29273,psirt@adobe.com,2023-05-11T22:15Z,https://helpx.adobe.com/security/products/substance3d_painter/apsb23-29.html,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7809,CVE-2023-29274,psirt@adobe.com,2023-05-11T22:15Z,https://helpx.adobe.com/security/products/substance3d_painter/apsb23-29.html,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7810,CVE-2023-29275,psirt@adobe.com,2023-05-11T22:15Z,https://helpx.adobe.com/security/products/substance3d_painter/apsb23-29.html,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7811,CVE-2023-29276,psirt@adobe.com,2023-05-11T22:15Z,https://helpx.adobe.com/security/products/substance3d_painter/apsb23-29.html,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7812,CVE-2023-29277,psirt@adobe.com,2023-05-11T22:15Z,https://helpx.adobe.com/security/products/substance3d_painter/apsb23-29.html,5.5,1.8,MEDIUM,LOCAL,NONE,LOW,REQUIRED,HIGH,NONE,NONE
7813,CVE-2023-29278,psirt@adobe.com,2023-05-11T22:15Z,https://helpx.adobe.com/security/products/substance3d_painter/apsb23-29.html,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7814,CVE-2023-29279,psirt@adobe.com,2023-05-11T22:15Z,https://helpx.adobe.com/security/products/substance3d_painter/apsb23-29.html,5.5,1.8,MEDIUM,LOCAL,NONE,LOW,REQUIRED,HIGH,NONE,NONE
7815,CVE-2023-2928,cna@vuldb.com,2023-05-27T10:15Z,https://vuldb.com/?ctiid.230083,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
7816,CVE-2023-29280,psirt@adobe.com,2023-05-11T22:15Z,https://helpx.adobe.com/security/products/substance3d_painter/apsb23-29.html,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7817,CVE-2023-29281,psirt@adobe.com,2023-05-11T22:15Z,https://helpx.adobe.com/security/products/substance3d_painter/apsb23-29.html,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7818,CVE-2023-29282,psirt@adobe.com,2023-05-11T22:15Z,https://helpx.adobe.com/security/products/substance3d_painter/apsb23-29.html,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7819,CVE-2023-29283,psirt@adobe.com,2023-05-11T22:15Z,https://helpx.adobe.com/security/products/substance3d_painter/apsb23-29.html,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7820,CVE-2023-29284,psirt@adobe.com,2023-05-11T22:15Z,https://helpx.adobe.com/security/products/substance3d_painter/apsb23-29.html,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7821,CVE-2023-29285,psirt@adobe.com,2023-05-11T22:15Z,https://helpx.adobe.com/security/products/substance3d_painter/apsb23-29.html,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7822,CVE-2023-29286,psirt@adobe.com,2023-05-11T22:15Z,https://helpx.adobe.com/security/products/substance3d_painter/apsb23-29.html,5.5,1.8,MEDIUM,LOCAL,NONE,LOW,REQUIRED,HIGH,NONE,NONE
7823,CVE-2023-29287,psirt@adobe.com,2023-06-15T19:15Z,https://helpx.adobe.com/security/products/magento/apsb23-35.html,5.3,3.9,MEDIUM,NETWORK,NONE,LOW,NONE,LOW,NONE,NONE
7824,CVE-2023-29288,psirt@adobe.com,2023-06-15T19:15Z,https://helpx.adobe.com/security/products/magento/apsb23-35.html,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,LOW,NONE
7825,CVE-2023-29289,psirt@adobe.com,2023-06-15T19:15Z,https://helpx.adobe.com/security/products/magento/apsb23-35.html,6.5,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,HIGH,NONE,NONE
7826,CVE-2023-2929,chrome-cve-admin@google.com,2023-05-30T22:15Z,https://crbug.com/1410191,8.8,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7827,CVE-2023-29290,psirt@adobe.com,2023-06-15T19:15Z,https://helpx.adobe.com/security/products/magento/apsb23-35.html,5.3,3.9,MEDIUM,NETWORK,NONE,LOW,NONE,NONE,LOW,NONE
7828,CVE-2023-29291,psirt@adobe.com,2023-06-15T19:15Z,https://helpx.adobe.com/security/products/magento/apsb23-35.html,4.9,1.2,MEDIUM,NETWORK,HIGH,LOW,NONE,HIGH,NONE,NONE
7829,CVE-2023-29292,psirt@adobe.com,2023-06-15T19:15Z,https://helpx.adobe.com/security/products/magento/apsb23-35.html,4.9,1.2,MEDIUM,NETWORK,HIGH,LOW,NONE,HIGH,NONE,NONE
7830,CVE-2023-29293,psirt@adobe.com,2023-06-15T19:15Z,https://helpx.adobe.com/security/products/magento/apsb23-35.html,2.7,1.2,LOW,NETWORK,HIGH,LOW,NONE,NONE,NONE,LOW
7831,CVE-2023-29294,psirt@adobe.com,2023-06-15T19:15Z,https://helpx.adobe.com/security/products/magento/apsb23-35.html,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,LOW,NONE
7832,CVE-2023-29295,psirt@adobe.com,2023-06-15T19:15Z,https://helpx.adobe.com/security/products/magento/apsb23-35.html,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,LOW,NONE
7833,CVE-2023-29296,psirt@adobe.com,2023-06-15T19:15Z,https://helpx.adobe.com/security/products/magento/apsb23-35.html,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,LOW,NONE
7834,CVE-2023-29297,psirt@adobe.com,2023-06-15T19:15Z,https://helpx.adobe.com/security/products/magento/apsb23-35.html,7.2,1.2,HIGH,NETWORK,HIGH,LOW,NONE,HIGH,HIGH,HIGH
7835,CVE-2023-29298,psirt@adobe.com,2023-07-12T16:15Z,https://helpx.adobe.com/security/products/coldfusion/apsb23-40.html,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,HIGH,NONE,NONE
7836,CVE-2023-2930,chrome-cve-admin@google.com,2023-05-30T22:15Z,https://crbug.com/1443401,8.8,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7837,CVE-2023-29300,psirt@adobe.com,2023-07-12T16:15Z,https://helpx.adobe.com/security/products/coldfusion/apsb23-40.html,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
7838,CVE-2023-29301,psirt@adobe.com,2023-07-12T16:15Z,https://helpx.adobe.com/security/products/coldfusion/apsb23-40.html,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,HIGH,NONE,NONE
7839,CVE-2023-29302,psirt@adobe.com,2023-06-15T19:15Z,https://helpx.adobe.com/security/products/experience-manager/apsb23-31.html,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
7840,CVE-2023-29304,psirt@adobe.com,2023-06-15T19:15Z,https://helpx.adobe.com/security/products/experience-manager/apsb23-31.html,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
7841,CVE-2023-29307,psirt@adobe.com,2023-06-15T19:15Z,https://helpx.adobe.com/security/products/experience-manager/apsb23-31.html,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
7842,CVE-2023-29308,psirt@adobe.com,2023-07-12T16:15Z,https://helpx.adobe.com/security/products/indesign/apsb23-38.html,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7843,CVE-2023-29309,psirt@adobe.com,2023-07-12T16:15Z,https://helpx.adobe.com/security/products/indesign/apsb23-38.html,5.5,1.8,MEDIUM,LOCAL,NONE,LOW,REQUIRED,HIGH,NONE,NONE
7844,CVE-2023-2931,chrome-cve-admin@google.com,2023-05-30T22:15Z,https://crbug.com/1444238,8.8,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7845,CVE-2023-29310,psirt@adobe.com,2023-07-12T16:15Z,https://helpx.adobe.com/security/products/indesign/apsb23-38.html,5.5,1.8,MEDIUM,LOCAL,NONE,LOW,REQUIRED,HIGH,NONE,NONE
7846,CVE-2023-29311,psirt@adobe.com,2023-07-12T16:15Z,https://helpx.adobe.com/security/products/indesign/apsb23-38.html,5.5,1.8,MEDIUM,LOCAL,NONE,LOW,REQUIRED,HIGH,NONE,NONE
7847,CVE-2023-29312,psirt@adobe.com,2023-07-12T16:15Z,https://helpx.adobe.com/security/products/indesign/apsb23-38.html,5.5,1.8,MEDIUM,LOCAL,NONE,LOW,REQUIRED,HIGH,NONE,NONE
7848,CVE-2023-29313,psirt@adobe.com,2023-07-12T16:15Z,https://helpx.adobe.com/security/products/indesign/apsb23-38.html,5.5,1.8,MEDIUM,LOCAL,NONE,LOW,REQUIRED,HIGH,NONE,NONE
7849,CVE-2023-29314,psirt@adobe.com,2023-07-12T16:15Z,https://helpx.adobe.com/security/products/indesign/apsb23-38.html,5.5,1.8,MEDIUM,LOCAL,NONE,LOW,REQUIRED,HIGH,NONE,NONE
7850,CVE-2023-29315,psirt@adobe.com,2023-07-12T16:15Z,https://helpx.adobe.com/security/products/indesign/apsb23-38.html,5.5,1.8,MEDIUM,LOCAL,NONE,LOW,REQUIRED,HIGH,NONE,NONE
7851,CVE-2023-29316,psirt@adobe.com,2023-07-12T16:15Z,https://helpx.adobe.com/security/products/indesign/apsb23-38.html,5.5,1.8,MEDIUM,LOCAL,NONE,LOW,REQUIRED,HIGH,NONE,NONE
7852,CVE-2023-29317,psirt@adobe.com,2023-07-12T16:15Z,https://helpx.adobe.com/security/products/indesign/apsb23-38.html,5.5,1.8,MEDIUM,LOCAL,NONE,LOW,REQUIRED,HIGH,NONE,NONE
7853,CVE-2023-29318,psirt@adobe.com,2023-07-12T16:15Z,https://helpx.adobe.com/security/products/indesign/apsb23-38.html,5.5,1.8,MEDIUM,LOCAL,NONE,LOW,REQUIRED,HIGH,NONE,NONE
7854,CVE-2023-29319,psirt@adobe.com,2023-07-12T16:15Z,https://helpx.adobe.com/security/products/indesign/apsb23-38.html,5.5,1.8,MEDIUM,LOCAL,NONE,LOW,REQUIRED,HIGH,NONE,NONE
7855,CVE-2023-2932,chrome-cve-admin@google.com,2023-05-30T22:15Z,https://crbug.com/1444581,8.8,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7856,CVE-2023-29321,psirt@adobe.com,2023-06-15T19:15Z,https://helpx.adobe.com/security/products/animate/apsb23-36.html,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7857,CVE-2023-29322,psirt@adobe.com,2023-06-15T19:15Z,https://helpx.adobe.com/security/products/experience-manager/apsb23-31.html,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
7858,CVE-2023-29323,cve@mitre.org,2023-04-04T23:15Z,https://ftp.openbsd.org/pub/OpenBSD/patches/7.2/common/020_smtpd.patch.sig,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
7859,CVE-2023-29324,secure@microsoft.com,2023-05-09T18:15Z,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29324,6.5,3.9,MEDIUM,NETWORK,NONE,LOW,NONE,NONE,LOW,LOW
7860,CVE-2023-29325,secure@microsoft.com,2023-05-09T18:15Z,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29325,7.5,1.6,HIGH,NETWORK,NONE,HIGH,REQUIRED,HIGH,HIGH,HIGH
7861,CVE-2023-29326,secure@microsoft.com,2023-06-14T15:15Z,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29326,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7862,CVE-2023-2933,chrome-cve-admin@google.com,2023-05-30T22:15Z,https://crbug.com/1445426,8.8,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7863,CVE-2023-29331,secure@microsoft.com,2023-06-14T15:15Z,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29331,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
7864,CVE-2023-29333,secure@microsoft.com,2023-05-09T18:15Z,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29333,3.3,1.8,LOW,LOCAL,LOW,LOW,NONE,NONE,NONE,LOW
7865,CVE-2023-29334,secure@microsoft.com,2023-04-28T18:15Z,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29334,4.3,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,NONE,LOW,NONE
7866,CVE-2023-29335,secure@microsoft.com,2023-05-09T18:15Z,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29335,7.5,1.6,HIGH,NETWORK,NONE,HIGH,REQUIRED,HIGH,HIGH,HIGH
7867,CVE-2023-29336,secure@microsoft.com,2023-05-09T18:15Z,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29336,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
7868,CVE-2023-29337,secure@microsoft.com,2023-06-14T15:15Z,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29337,7.1,1.2,HIGH,NETWORK,LOW,HIGH,REQUIRED,HIGH,HIGH,HIGH
7869,CVE-2023-29338,secure@microsoft.com,2023-05-09T18:15Z,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29338,5.0,1.3,MEDIUM,LOCAL,LOW,LOW,REQUIRED,HIGH,NONE,NONE
7870,CVE-2023-2934,chrome-cve-admin@google.com,2023-05-30T22:15Z,https://crbug.com/1429720,8.8,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7871,CVE-2023-29340,secure@microsoft.com,2023-05-09T18:15Z,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29340,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7872,CVE-2023-29341,secure@microsoft.com,2023-05-09T18:15Z,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29341,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7873,CVE-2023-29343,secure@microsoft.com,2023-05-09T18:15Z,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29343,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
7874,CVE-2023-29344,secure@microsoft.com,2023-06-05T19:15Z,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29344,7.3,1.3,HIGH,LOCAL,LOW,LOW,REQUIRED,HIGH,HIGH,HIGH
7875,CVE-2023-29345,secure@microsoft.com,2023-06-07T18:15Z,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29345,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
7876,CVE-2023-29346,secure@microsoft.com,2023-06-14T00:15Z,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29346,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
7877,CVE-2023-29347,secure@microsoft.com,2023-07-11T18:15Z,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29347,6.8,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,NONE,HIGH,NONE
7878,CVE-2023-29349,secure@microsoft.com,2023-06-16T01:15Z,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-29349,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
